5375342.494779,51,5302076.18675,50,4902981.411718,52,1515543.158517,54,1455181.103794,63,1437704.441713,64,1411351.583447,49,1204701.912743,48,1118072.664282,250,893887.522942,127,773635.38495,47,736175.824883,65,673693.424633,46,656171.626111,126,623604.833348,57,621010.730786,56,612613.199406,59,611822.22913,151,602392.45599,45,580517.017536,150,567643.33595,55,522116.536632,61,485486.816396,251,481531.585247,100,446565.819263,128,445826.557316,41,442713.538868,44,419341.551085,62,381990.758501,58,378054.341485,102,376999.011222,201,370552.167454,101,violin
5221784.405163,18,4021617.379444,21,3918953.331044,20,2758563.295534,19,1907992.817385,40,1714430.143381,16,1476584.21499,17,1464269.255157,89,1281532.253549,88,1181627.213006,59,1177368.249558,45,1134243.079711,36,1047734.948291,30,1025801.385217,14,997410.823044,22,931493.813798,70,887622.433939,158,865310.112021,38,804700.096046,23,765882.618967,28,765033.874896,33,740709.259976,32,728183.77188,159,718142.224799,53,716550.962778,46,677435.366226,24,674814.098234,11,650474.943506,44,592778.247401,13,587738.152623,15,579173.887183,157,544210.545145,71,chello
6736899.559557,43,4284331.41907,22,3327893.616699,42,2356772.077175,21,1913681.493966,63,1909626.492849,64,1319962.921172,20,1274087.066149,27,1130387.536,44,947324.52886,84,920603.067235,41,861182.980292,67,848663.375889,26,745048.247938,209,632059.566337,23,605573.979025,40,592247.773914,24,582802.493794,105,528453.903516,19,526155.502174,168,511417.183268,31,504591.273486,210,495271.144454,62,451491.85857,46,437381.653482,18,432332.131033,33,430443.710489,147,429022.740109,106,412665.430726,45,411621.406567,39,411587.393771,65,407698.695111,29,chello
4981860.165353,110,4241219.214244,55,3227187.902785,56,3197561.239929,57,2729698.269783,48,2087980.028599,46,1953783.130403,164,1859375.973961,109,1296974.0241,111,1136939.243784,92,1107384.698267,51,1106658.571788,58,1026724.368773,47,948012.837874,112,946221.173391,52,917595.218984,91,873412.984902,219,836175.468669,54,824666.638596,218,804363.447274,108,801587.146744,170,785591.26204,113,760775.847079,137,752295.533097,64,677401.691629,59,588018.679121,107,563663.583397,382,511447.669558,45,498403.587479,60,471638.402102,63,470254.359451,61,467045.426,62,violin
5552531.815041,60,4499979.241726,48,3301207.249425,61,3161157.879531,51,1954576.132476,95,1892452.138649,120,1864314.605031,49,1773762.227816,189,1273257.236186,142,1188360.833949,179,1104788.052114,119,1043978.643241,47,821769.375054,188,807850.520727,126,761108.490428,50,721713.758463,190,700314.507915,178,688702.780873,62,668017.858412,239,616921.283147,416,598837.295282,46,594425.359661,52,584716.073143,56,560460.358321,180,541382.285339,57,532663.239914,297,531391.603309,357,500587.664924,53,493828.205237,55,487626.404403,96,463860.55304,54,461159.181071,298,violin
5625652.553789,38,5388371.546049,20,4004701.511027,19,1975544.904306,39,1636050.827694,27,1384205.832786,94,1237776.207139,22,1192898.166127,21,1122110.829214,18,1070884.44144,17,1023721.923869,43,928348.75362,75,823623.384271,57,814365.061046,131,731639.980728,40,729272.213316,16,695254.152268,37,678852.373795,23,668628.865501,41,616851.121075,51,612330.183966,28,592334.659315,42,584853.378112,15,536144.785515,26,517735.686722,14,505106.884544,76,497952.14134,31,482750.684159,100,455956.050588,224,436189.921652,25,430189.955461,85,407959.678177,24,chello
5431449.622246,30,2885544.083994,18,2875020.436488,74,2690966.911912,16,2276782.981322,104,2167671.313781,36,2119725.069901,19,1997743.175389,31,1813727.633673,133,1648448.318871,75,1434104.523362,60,1298368.334008,45,1265678.451596,206,1248917.582554,17,1239581.03219,103,1215963.892002,89,1122429.622612,162,988229.965795,192,919506.769739,15,875985.918294,59,862513.666174,35,788266.906373,28,788259.549584,88,784204.652136,148,760394.501329,20,717586.351024,207,671875.662518,90,667228.955121,29,649509.693151,105,598237.144716,46,590138.071348,191,538838.288612,163,chello
5898889.962128,60,3358756.349545,30,2771655.871687,31,2407682.407307,90,1929531.417786,21,1896657.37224,20,1847995.935155,89,1771633.312451,208,1588389.260976,91,1387392.409234,209,1365116.950543,32,1246902.198771,88,1155607.357216,119,1089333.490172,11,1012009.285097,29,896353.612504,61,880005.527774,237,865913.422173,178,859853.806434,40,828045.158539,19,822310.344082,177,784643.106664,92,763965.870142,148,734543.756312,149,720067.069272,33,700485.667624,207,657187.268921,236,652687.726521,150,651011.068471,87,620182.021684,27,598998.560376,35,593193.395749,34,chello
2987827.602581,80,1834015.559158,40,1587950.385089,65,1377943.69261,41,1147295.030587,128,1041218.8297,39,1029460.70472,32,995487.940057,96,969503.227976,33,844739.318786,63,784717.747206,11,707780.4543,97,671744.982773,13,615979.932185,28,608332.516971,15,605862.896787,16,595596.459586,95,563180.845624,38,552222.268292,159,540381.846549,24,533046.15324,20,496925.99654,119,492618.458411,30,468437.896775,199,466554.86135,12,461609.175963,66,458631.564163,43,423131.350558,34,405123.803765,120,392093.991492,18,372710.514539,25,356935.633799,21,violin
4580102.812739,42,3354086.513671,43,3141420.437711,40,2556907.244853,60,2412085.05103,41,2259216.907609,44,2060732.610915,84,1761306.860931,85,1683770.128443,197,1660664.002133,59,1545876.804403,83,1351635.491287,61,1238131.630841,82,1193308.667294,217,1143216.149053,64,1094549.762544,99,1083545.945839,21,1047866.444603,62,973832.34922,80,926053.072672,45,894292.05638,126,868222.544543,158,755889.938216,86,693331.986825,46,662297.33744,22,643811.354294,63,627481.730325,38,580641.948267,87,556856.742485,106,551019.495312,79,495924.949661,159,493828.025304,47,violin
